ID,COUNTY,TSZ,Special_Event_a,EventTransitBias,TripLengthBias,Orig_DriveTime,New_DriveTime,Time_Difference,OBJECTID,ITSZ05,DIST05,TSZ00,COUNTY_CODE,X_COORD,minCT,Land_Area,Model_Area,DART,FWTA,MPA,External,TSZ05,ACRES,Y_COORD,maxCT,JUR57,DIST66,TAD,Total_Area,TRACT,DIst30,Dist Name,Districts,District_Name,TAP00,LEN,SHAPE_area,SHAPE_len,RAA,City,Water_Area,DCTA,Airport,AREATP07,ATZONE,SHUTTLE,Hotel_Rooms,Hotel_Flag,Room_VL,Room_L,Room_M,Room_S,Hotel_Occupancy_Share,Business_meal_p,Business_business_p,Business_other_p,Business_nonhotel_p,Leisure_meal_p,Leisure_business_p,Leisure_other_p,Leisure_nonhotel_p,Business_meal_a,Business_business_a,Business_other_a,Business_nonhotel_a,Leisure_meal_a,Leisure_business_a,Leisure_other_a,Leisure_nonhotel_a,SERVICE,business_a,leisure_a,Total_a,NonCBD_Mask,Total_Business_p,Total_Leisure_p,Special_Event_p,Special_Event_PKOP,NormalParkingCost,Backup_NormalParkingCost,EventParkingCost,Dallas_CBD,Final_Org,Median_HH_Income
4725,Dallas                        ,6935,0,0,0,7.94606,19.2841,0,0,7066,113168                        ,6935                          ,1135                          ,2.54445e+006,0,0.28745,0.28745,1,0,1,0,7066                          ,0,6.99628e+006,0,10,17,63,0.28745,0181.29                       ,15,Garland Dist                  ,2,District 2                    ,6935,0,0,0,115,Garland                       ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.139,2.30079,2.40816,0.579819,1.47888,0.0638455,5.2463,1.43569,146,22.922,14.746,37.668,1,0,0,6252.38,0,0,0,0,0,1,51018
4499,Dallas                        ,40536,0,0,0,9.58013,13.7984,0,0,7299,113162                        ,7158                          ,1138                          ,2.53258e+006,0,0.288358,0.288358,1,0,1,0,7299                          ,0,6.98814e+006,0,3,3,31,0.288358,0125.00                       ,14,White rock Dist               ,2,District 2                    ,40536,0,0,0,101,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.268,2.39534,2.50712,0.603647,1.53965,0.0664693,5.4619,1.49469,152,23.864,15.352,39.216,1,0,0,5369.71,0,0,0,0,0,1,35027
4566,Dallas                        ,7162,0,0,0,7.61377,15.1258,0,0,7305,113165                        ,7162                          ,1132                          ,2.53567e+006,0,0.292598,0.292598,0,0,1,0,7305                          ,0,6.98806e+006,0,11,18,64,0.292598,0179.00                       ,14,White rock Dist               ,2,District 2                    ,7162,0,0,0,104,Mesquite                      ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,5.6545,4.14457,4.33798,1.04447,2.664,0.115009,9.45052,2.58621,263,41.291,26.563,67.854,1,0,0,5150.1,0,0,0,0,0,1,35324
4491,Dallas                        ,7159,0,0,0,7.59391,15.0093,0,0,7307,113165                        ,7159                          ,1139                          ,2.53335e+006,0,0.448377,0.448377,0,0,1,0,7307                          ,0,6.98362e+006,0,11,18,64,0.448377,0179.00                       ,14,White rock Dist               ,2,District 2                    ,7159,0,0,0,104,Mesquite                      ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,32.4435,23.7801,24.8898,5.99278,15.2851,0.659882,54.2237,14.8387,1509,236.913,152.409,389.322,1,0,0,3866.81,0,0,0,0,0,1,36279
4568,Dallas                        ,7164,0,0,0,7.80359,14.2521,0,0,7309,113165                        ,7164                          ,1134                          ,2.53573e+006,0,0.302945,0.302945,0,0,1,0,7309                          ,0,6.98487e+006,0,11,18,64,0.302945,0179.00                       ,14,White rock Dist               ,2,District 2                    ,7164,0,0,0,104,Mesquite                      ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,7.9335,5.81501,6.08637,1.46543,3.73771,0.161363,13.2595,3.62856,369,57.933,37.269,95.202,1,0,0,6489.27,0,0,0,0,0,1,37631
4555,Dallas                        ,7301,0,0,0,7.58677,14.1233,0,0,7314,113228                        ,7301                          ,1131                          ,2.53545e+006,0,0.183773,0.183773,0,0,1,0,7314                          ,0,6.98089e+006,0,11,18,64,0.183773,0178.06                       ,10,SEC Dist                      ,2,District 2                    ,7301,0,0,0,132,Mesquite                      ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.72,1.26071,1.31954,0.317709,0.810343,0.0349838,2.87468,0.78668,80,12.56,8.08,20.64,1,0,0,2868.7,0,0,0,0,0,1,41406
4399,Dallas                        ,7296,0,0,0,7.4336,11.1337,0,0,7303,113161                        ,7296                          ,1136                          ,2.52908e+006,0,0.520308,0.520308,1,0,1,0,7303                          ,0,6.98284e+006,0,3,3,31,0.520308,0123.02                       ,14,White rock Dist               ,2,District 2                    ,7296,0,0,0,102,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,14.792,10.8421,11.348,2.7323,6.96895,0.300861,24.7223,6.76545,688,108.016,69.488,177.504,1,0,0,14750.4,0,0,0,0,0,1,29015
4398,Dallas                        ,7153,0,0,0,7.73885,11.886,0,0,7296,113161                        ,7153                          ,1133                          ,2.52738e+006,0,0.139602,0.139602,1,0,1,0,7296                          ,0,6.9852e+006,0,3,3,31,0.139602,0123.01                       ,14,White rock Dist               ,2,District 2                    ,7153,0,0,0,102,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,6.7295,4.93251,5.1627,1.24304,3.17047,0.136874,11.2472,3.07788,313,49.141,31.613,80.754,1,0,0,1567.3,0,0,0,0,0,1,40789
4455,Dallas                        ,7157,0,0,0,7.73491,13.2893,0,0,7300,113161                        ,7157                          ,1137                          ,2.53018e+006,0,0.356816,0.356816,1,0,1,0,7300                          ,0,6.98537e+006,0,3,3,31,0.356816,0123.01                       ,14,White rock Dist               ,2,District 2                    ,7157,0,0,0,102,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.3755,2.47414,2.5896,0.623504,1.5903,0.0686558,5.64157,1.54386,157,24.649,15.857,40.506,1,0,0,7106.49,0,0,0,0,0,1,39421
4397,Dallas                        ,7154,0,0,0,7.78284,13.1886,0,0,7291,113159                        ,7154                          ,1134                          ,2.52718e+006,0,0.168692,0.168692,1,0,1,0,7291                          ,0,6.98726e+006,0,3,3,31,0.168692,0124.00                       ,14,White rock Dist               ,2,District 2                    ,7154,0,0,0,101,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,5.246,3.84516,4.02459,0.969012,2.47155,0.106701,8.76778,2.39937,244,38.308,24.644,62.952,1,0,0,2802.16,0,0,0,0,0,1,42083
4638,Dallas                        ,7166,0,0,0,7.83761,15.9951,0,0,7310,113165                        ,7166                          ,1136                          ,2.53985e+006,0,0.272244,0.272244,0,0,1,0,7310                          ,0,6.98745e+006,0,11,18,64,0.272244,0180.02                       ,14,White rock Dist               ,2,District 2                    ,7166,0,0,0,104,Mesquite                      ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,4.4075,3.23056,3.38132,0.814129,2.0765,0.089646,7.36637,2.01587,205,32.185,20.705,52.89,1,0,0,6492.79,0,0,0,0,0,1,35476
4756,Dallas                        ,6937,0,0,0,8.38616,14.2112,0,0,7068,113168                        ,6937                          ,1137                          ,2.54632e+006,0,0.184577,0.184577,1,0,1,0,7068                          ,0,6.99793e+006,0,10,17,63,0.184577,0181.29                       ,15,Garland Dist                  ,2,District 2                    ,6937,0,0,0,115,Garland                       ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,4.128,3.0257,3.16689,0.762501,1.94482,0.0839612,6.89924,1.88803,192,30.144,19.392,49.536,1,0,0,2029.37,0,0,0,0,0,1,70500
4495,Dallas                        ,7299,0,0,0,7.62378,11.4789,0,0,7308,113161                        ,7299                          ,1139                          ,2.53175e+006,0,0.0236461,0.0236461,1,0,1,0,7308                          ,0,6.98186e+006,0,11,3,64,0.0236461,0123.02                       ,14,White rock Dist               ,2,District 2                    ,7299,0,0,0,104,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.817,0.598836,0.626781,0.150912,0.384913,0.0166173,1.36547,0.373673,38,5.966,3.838,9.804,0,0,0,1441.71,0,0,0,0,0,1,28919
4382,Dallas                        ,7151,0,0,0,7.7146,11.254,0,0,7295,113161                        ,7151                          ,1131                          ,2.52571e+006,0,0.0997405,0.0997405,1,0,1,0,7295                          ,0,6.98436e+006,0,3,3,31,0.0997405,0123.01                       ,14,White rock Dist               ,2,District 2                    ,7151,0,0,0,102,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,4.0205,2.9469,3.08442,0.742645,1.89418,0.0817747,6.71957,1.83886,187,29.359,18.887,48.246,1,0,0,4533.26,0,0,0,0,0,1,22348
4283,Dallas                        ,7147,0,0,0,7.61348,11.2234,0,0,7286,113158                        ,7147                          ,1137                          ,2.52232e+006,0,0.328006,0.328006,1,0,1,0,7286                          ,0,6.98502e+006,0,3,3,31,0.328006,0122.09                       ,14,White rock Dist               ,2,District 2                    ,7147,0,0,0,94,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.2895,2.4111,2.52362,0.607618,1.54978,0.0669066,5.49783,1.50452,153,24.021,15.453,39.474,1,0,0,3496.97,0,0,0,0,0,1,52750
4343,Dallas                        ,7036,0,0,0,7.57106,12.8685,0,0,7283,113159                        ,7036                          ,1136                          ,2.52401e+006,0,0.189675,0.189675,1,0,1,0,7283                          ,0,6.98866e+006,0,3,3,31,0.189675,0124.00                       ,14,White rock Dist               ,2,District 2                    ,7036,0,0,0,101,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.7195,2.72628,2.8535,0.687046,1.75237,0.0756525,6.2165,1.70119,173,27.161,17.473,44.634,1,0,0,2693.85,0,0,0,0,0,1,45974
4358,Dallas                        ,40528,0,0,0,11.8166,12.9238,0,0,7287,113159                        ,7149                          ,1139                          ,2.52523e+006,0,0.273985,0.273985,1,0,1,0,7287                          ,0,6.98722e+006,0,3,3,31,0.273985,0124.00                       ,14,White rock Dist               ,2,District 2                    ,40528,0,0,0,101,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.935,1.4183,1.48448,0.357423,0.911636,0.0393568,3.23402,0.885015,90,14.13,9.09,23.22,1,0,0,4239.86,0,0,0,0,0,1,57396
4252,Dallas                        ,40532,0,0,0,9.73702,12.6647,0,0,7282,113158                        ,7146                          ,1136                          ,2.52074e+006,0,0.318871,0.318871,1,0,1,0,7282                          ,0,6.98643e+006,0,3,3,30,0.318871,0081.00                       ,14,White rock Dist               ,2,District 2                    ,40532,0,0,0,93,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.3435,1.71771,1.79787,0.432878,1.10409,0.0476655,3.91676,1.07185,109,17.113,11.009,28.122,1,0,0,3962.4,0,0,0,0,0,1,44073
4265,Dallas                        ,7291,0,0,0,7.27165,9.21963,0,0,7290,113156                        ,7291                          ,1131                          ,2.52105e+006,0,0.318964,0.318964,1,0,1,0,7290                          ,0,6.98097e+006,0,3,3,31,0.318964,0122.04                       ,14,White rock Dist               ,2,District 2                    ,7291,0,0,0,94,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.053,2.23775,2.34218,0.563933,1.43836,0.0620963,5.10256,1.39636,142,22.294,14.342,36.636,1,0,0,5119.76,0,0,0,0,0,1,49464
4255,Dallas                        ,7290,0,0,0,7.23456,9.3332,0,0,7285,113153                        ,7290                          ,1130                          ,2.51975e+006,0,0.113365,0.113365,1,0,1,0,7285                          ,0,6.98302e+006,0,3,3,31,0.113365,0122.09                       ,14,White rock Dist               ,2,District 2                    ,7290,0,0,0,94,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.4515,0.330935,0.346379,0.0833986,0.212715,0.00918325,0.754604,0.206503,21,3.297,2.121,5.418,0,0,0,1185.58,0,0,0,0,0,1,52750
4189,Dallas                        ,7144,0,0,0,7.34701,11.4021,0,0,7279,113153                        ,7144                          ,1134                          ,2.51777e+006,0,0.245489,0.245489,1,0,1,0,7279                          ,0,6.98503e+006,0,3,3,30,0.245489,0081.00                       ,14,White rock Dist               ,2,District 2                    ,7144,0,0,0,93,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.849,1.35526,1.4185,0.341537,0.871119,0.0376076,3.09028,0.845681,86,13.502,8.686,22.188,1,0,0,1942.98,0,0,0,0,0,1,110259
4235,Dallas                        ,7864,0,0,0,7.26183,2.59221,0,0,7964,113219                        ,7864                          ,1134                          ,2.51921e+006,0,0.113936,0.113936,1,0,1,0,7964                          ,0,6.96842e+006,0,4,4,34,0.113936,0084.00                       ,10,SEC Dist                      ,2,District 2                    ,7864,0,0,0,130,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.548,1.13464,1.18759,0.285938,0.729309,0.0314854,2.58721,0.708012,72,11.304,7.272,18.576,1,0,0,1910.5,0,0,0,0,0,1,28587
4222,Dallas                        ,7145,0,0,0,7.51883,14.3151,0,0,7276,113158                        ,7145                          ,1135                          ,2.51858e+006,0,0.216714,0.216714,1,0,1,0,7276                          ,0,6.98729e+006,0,3,3,30,0.216714,0081.00                       ,14,White rock Dist               ,2,District 2                    ,7145,0,0,0,93,Dallas                        ,0,0,NonAirport                    ,3,1,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,9.4385,6.91813,7.24097,1.74343,4.44676,0.191974,15.7748,4.31691,439,68.923,44.339,113.262,1,0,0,3595.42,0,0,0,0,0,1,47976
4394,Dallas                        ,7424,0,0,0,7.6977,8.04381,0,0,7713,113224                        ,7424                          ,1134                          ,2.52689e+006,0,0.0501318,0.0501318,0,0,1,0,7713                          ,0,6.97665e+006,0,11,18,64,0.0501318,0178.05                       ,10,SEC Dist                      ,2,District 2                    ,7424,0,0,0,133,Mesquite                      ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.301,0.220624,0.230919,0.0555991,0.14181,0.00612217,0.50307,0.137669,14,2.198,1.414,3.612,0,0,0,26.3,0,0,0,0,0,1,27500
4241,Dallas                        ,6808,0,0,0,6.65882,4.70286,0,0,6814,113155                        ,6808                          ,1138                          ,2.51882e+006,0,0.172607,0.172607,1,0,1,0,6814                          ,0,7.00323e+006,0,3,11,33,0.172607,0130.05                       ,15,Garland Dist                  ,2,District 2                    ,6808,0,0,0,99,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,7.611,5.57863,5.83896,1.40586,3.58577,0.154803,12.7205,3.48106,354,55.578,35.754,91.332,1,0,0,7810.8,0,0,0,0,0,1,37236
4522,Dallas                        ,7161,0,0,0,7.78611,13.1173,0,0,7304,113165                        ,7161                          ,1131                          ,2.53252e+006,0,0.0754121,0.0754121,1,0,1,0,7304                          ,0,6.98565e+006,0,11,3,64,0.0754121,0123.01                       ,14,White rock Dist               ,2,District 2                    ,7161,0,0,0,104,Dallas                        ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.516,0.378212,0.395862,0.0953127,0.243103,0.0104951,0.862405,0.236004,24,3.768,2.424,6.192,0,0,0,1034.8,0,0,0,0,0,1,38750
4705,Dallas                        ,7169,0,0,0,8.08625,17.5524,0,0,7313,113170                        ,7169                          ,1139                          ,2.54323e+006,0,0.100446,0.100446,0,0,1,0,7313                          ,0,6.98894e+006,0,11,18,64,0.100446,0181.30                       ,14,White rock Dist               ,2,District 2                    ,7169,0,0,0,116,Mesquite                      ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.2255,0.898254,0.940172,0.226368,0.57737,0.024926,2.04821,0.560509,57,8.949,5.757,14.706,1,0,0,3633.14,0,0,0,0,0,1,45071
4624,Dallas                        ,6825,0,0,0,7.55456,9.0773,0,0,6843,113164                        ,6825                          ,1135                          ,2.53764e+006,0,0.104278,0.104278,1,0,1,0,6843                          ,0,7.00117e+006,0,10,17,62,0.104278,0184.03                       ,15,Garland Dist                  ,2,District 2                    ,6825,0,0,0,117,Garland                       ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,7.9335,5.81501,6.08637,1.46543,3.73771,0.161363,13.2595,3.62856,369,57.933,37.269,95.202,1,0,0,5679.32,0,0,0,0,0,1,32917
4629,Dallas                        ,6616,0,0,0,7.52011,5.55833,0,0,6627,113093                        ,6616                          ,1136                          ,2.53764e+006,0,0.122524,0.122524,1,0,1,0,6627                          ,0,7.01196e+006,0,10,17,62,0.122524,0183.00                       ,15,Garland Dist                  ,2,District 2                    ,6616,0,0,0,111,Garland                       ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.645,0.472765,0.494827,0.119141,0.303879,0.0131189,1.07801,0.295005,30,4.71,3.03,7.74,0,0,0,2103.75,0,0,0,0,0,1,38587
4643,Dallas                        ,6617,0,0,0,7.42199,4.92983,0,0,6629,113093                        ,6617                          ,1137                          ,2.53923e+006,0,0.166621,0.166621,1,0,1,0,6629                          ,0,7.01245e+006,0,10,17,62,0.166621,0183.00                       ,15,Garland Dist                  ,2,District 2                    ,6617,0,0,0,111,Garland                       ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.3435,1.71771,1.79787,0.432878,1.10409,0.0476655,3.91676,1.07185,109,17.113,11.009,28.122,1,0,0,1852.59,0,0,0,0,0,1,38587
4327,Collin                        ,3474,0,0,0,7.92712,4.92088,0,0,3452,085087                        ,3474                          ,0854                          ,2.5243e+006,0,0.59137,0.59137,1,0,1,0,3452                          ,0,7.05152e+006,0,41,16,162,0.59137,0319.00                       ,26,Collin County Dist            ,2,District 2      st            ,3474,0,0,0,508,Richardson                    ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,38.012,27.8616,29.1618,7.02137,17.9086,0.773142,63.5305,17.3856,1768,277.576,178.568,456.144,1,0,0,5890.1,0,0,0,0,0,1,40189
4437,Collin                        ,30023,0,0,0,5.82853,5.26833,0,0,3507,085070                        ,3475                          ,0855                          ,2.52668e+006,0,0.290655,0.290655,1,0,1,0,3507                          ,0,7.04846e+006,0,41,16,162,0.290655,0320.09                       ,26,Collin County Dist            ,2,District 2      st            ,30023,0,0,0,509,Richardson                    ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.5905,2.63173,2.75454,0.663217,1.69159,0.0730287,6.0009,1.64219,167,26.219,16.867,43.086,1,0,0,4717.94,0,0,0,0,0,1,99899
4179,Dallas                        ,6124,0,0,0,6.93931,2.61242,0,0,6210,113018                        ,6124                          ,1134                          ,2.51484e+006,0,0.0772028,0.0772028,1,0,1,0,6210                          ,0,7.03927e+006,0,9,16,59,0.0772028,0190.10                       ,13,N Dallas Dist                 ,2,District 2                    ,6124,0,0,0,118,Richardson                    ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2986.19,0,0,0,0,0,1,0
4436,Collin                        ,3433,0,0,0,8.09215,6.47186,0,0,3453,085088                        ,3433                          ,0853                          ,2.52886e+006,0,0.519701,0.519701,1,0,1,0,3453                          ,0,7.05286e+006,0,41,49,162,0.519701,0319.00                       ,26,Collin County Dist            ,2,District 2      st            ,3433,0,0,0,508,Plano                         ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,7.5895,5.56287,5.82247,1.40189,3.57564,0.154366,12.6845,3.47122,353,55.421,35.653,91.074,1,0,0,2128.84,0,0,0,0,0,1,0
4194,Dallas                        ,6125,0,0,0,7.12704,2.62041,0,0,6217,113018                        ,6125                          ,1135                          ,2.51643e+006,0,0.23469,0.23469,1,0,1,0,6217                          ,0,7.03841e+006,0,9,16,59,0.23469,0190.10                       ,13,N Dallas Dist                 ,2,District 2                    ,6125,0,0,0,118,Richardson                    ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,7.3745,5.40528,5.65752,1.36218,3.47435,0.149993,12.3252,3.37289,343,53.851,34.643,88.494,1,0,0,3363.12,0,0,0,0,0,1,0
4360,Dallas                        ,6131,0,0,0,7.54899,7.93846,0,0,6076,113021                        ,6131                          ,1131                          ,2.52452e+006,0,0.177327,0.177327,1,0,1,0,6076                          ,0,7.04074e+006,0,9,16,59,0.177327,0190.37                       ,13,N Dallas Dist                 ,2,District 2                    ,6131,0,0,0,118,Richardson                    ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.87,2.83659,2.96896,0.714845,1.82327,0.0787136,6.46804,1.77003,180,28.26,18.18,46.44,1,0,0,2929.67,0,0,0,0,0,1,79849
4359,Dallas                        ,6132,0,0,0,8.18946,6.90009,0,0,6230,113021                        ,6132                          ,1132                          ,2.52441e+006,0,0.265459,0.265459,1,0,1,0,6230                          ,0,7.03855e+006,0,9,16,59,0.265459,0190.37                       ,13,N Dallas Dist                 ,2,District 2                    ,6132,0,0,0,118,Richardson                    ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,4.515,3.30936,3.46379,0.833986,2.12715,0.0918325,7.54604,2.06503,210,32.97,21.21,54.18,1,0,0,4903.31,0,0,0,0,0,1,59400
4318,Dallas                        ,6215,0,0,0,7.52728,6.38783,0,0,6233,113022                        ,6215                          ,1135                          ,2.52191e+006,0,0.262091,0.262091,1,0,1,0,6233                          ,0,7.03579e+006,0,9,16,59,0.262091,0190.23                       ,13,N Dallas Dist                 ,2,District 2                    ,6215,0,0,0,118,Richardson                    ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.075,0.787942,0.824712,0.198568,0.506464,0.0218649,1.79668,0.491675,50,7.85,5.05,12.9,1,0,0,3405.22,0,0,0,0,0,1,77006
4368,Dallas                        ,6217,0,0,0,7.76421,8.15176,0,0,6234,113022                        ,6217                          ,1137                          ,2.52455e+006,0,0.254006,0.254006,1,0,1,0,6234                          ,0,7.03584e+006,0,9,16,59,0.254006,0190.23                       ,13,N Dallas Dist                 ,2,District 2                    ,6217,0,0,0,118,Richardson                    ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.6765,2.69476,2.82051,0.679103,1.73211,0.0747779,6.14463,1.68153,171,26.847,17.271,44.118,1,0,0,6789.83,0,0,0,0,0,1,75098
4425,Dallas                        ,6220,0,0,0,8.10682,9.84487,0,0,6239,113023                        ,6220                          ,1130                          ,2.52721e+006,0,0.331923,0.331923,1,0,1,0,6239                          ,0,7.03561e+006,0,10,17,60,0.331923,0190.28                       ,13,N Dallas Dist                 ,2,District 2                    ,6220,0,0,0,119,Garland                       ,0,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,8.17,5.98836,6.26781,1.50912,3.84913,0.166173,13.6547,3.73673,380,59.66,38.38,98.04,1,0,0,6360.11,0,0,0,0,0,1,57148
4427,Dallas                        ,30026,0,0,0,5.74417,9.31164,0,0,6237,113023                        ,6133                          ,1133                          ,2.52783e+006,0,0.391538,0.391538,1,0,1,0,6237                          ,0,7.03874e+006,0,10,17,60,0.397612,0190.31                       ,13,N Dallas Dist                 ,2,District 2                    ,30026,0,0,0,119,Garland                       ,0.00607365,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.2895,2.4111,2.52362,0.607618,1.54978,0.0669066,5.49783,1.50452,153,24.021,15.453,39.474,1,0,0,7840.49,0,0,0,0,0,1,68114
4471,Dallas                        ,6221,0,0,0,7.82815,10.191,0,0,6242,113023                        ,6221                          ,1131                          ,2.52962e+006,0,0.243465,0.243465,1,0,1,0,6242                          ,0,7.03577e+006,0,10,17,60,0.243465,0190.28                       ,15,Garland Dist                  ,2,District 2                    ,6221,0,0,0,119,Garland                       ,0,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.2575,1.65468,1.73189,0.416993,1.06358,0.0459163,3.77302,1.03252,105,16.485,10.605,27.09,1,0,0,3951.54,0,0,0,0,0,1,65729
4429,Dallas                        ,30025,0,0,0,5.42193,9.4538,0,0,6078,113023                        ,6133                          ,1133                          ,2.5275e+006,0,0.212086,0.212086,1,0,1,0,6078                          ,0,7.04095e+006,0,10,17,60,0.218598,0190.31                       ,13,N Dallas Dist                 ,2,District 2                    ,30025,0,0,0,119,Garland                       ,0.00651227,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.763,1.29222,1.35253,0.325652,0.830602,0.0358584,2.94655,0.806347,82,12.874,8.282,21.156,1,0,0,3581.82,0,0,0,0,0,1,68114
4485,Dallas                        ,6134,0,0,0,8.44486,9.3077,0,0,6241,113024                        ,6134                          ,1134                          ,2.53142e+006,0,0.483422,0.483422,1,0,1,0,6241                          ,0,7.03899e+006,0,10,17,60,0.483422,0190.30                       ,13,N Dallas Dist                 ,2,District 2                    ,6134,0,0,0,119,Garland                       ,0,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.1285,1.56012,1.63293,0.393165,1.0028,0.0432925,3.55742,0.973516,99,15.543,9.999,25.542,1,0,0,6904.13,0,0,0,0,0,1,61786
4492,Dallas                        ,6136,0,0,0,8.26778,7.75117,0,0,6245,113024                        ,6136                          ,1136                          ,2.53294e+006,0,0.524637,0.524637,1,0,1,0,6245                          ,0,7.03583e+006,0,10,17,60,0.529647,0190.27                       ,15,Garland Dist                  ,2,District 2                    ,6136,0,0,0,119,Garland                       ,0.00501067,0,NonAirport                    ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,5.9555,4.3652,4.5689,1.10007,2.80581,0.121131,9.95359,2.72388,277,43.489,27.977,71.466,1,0,0,7868.08,0,0,0,0,0,1,54271
4367,Dallas                        ,6218,0,0,0,7.82254,9.8507,0,0,6238,113022                        ,6218                          ,1138                          ,2.52456e+006,0,0.264343,0.264343,1,0,1,0,6238                          ,0,7.03305e+006,0,9,16,59,0.264343,0190.23                       ,13,N Dallas Dist                 ,2,District 2                    ,6218,0,0,0,118,Richardson                    ,0,0,NonAirport                    ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.1075,0.0787942,0.0824712,0.0198568,0.0506465,0.00218649,0.179668,0.0491675,5,0.785,0.505,1.29,0,0,0,4499.27,0,0,0,0,0,1,69083
